id,state,county,latitude,longitude
4523,Minnesota,Rock,43.669587,-96.263238
4524,Minnesota,Roseau,48.761066,-95.82153
4525,Minnesota,St. Louis,47.583852,-92.463645
4526,Minnesota,Scott,44.651932,-93.534553
4527,Minnesota,Sherburne,45.443171,-93.775092
4528,Minnesota,Sibley,44.575734,-94.230123
4529,Minnesota,Stearns,45.555235,-94.610482
4530,Minnesota,Steele,44.015261,-93.220453
4531,Minnesota,Stevens,45.593461,-95.992315
4532,Minnesota,Swift,45.27545,-95.690398
4533,Minnesota,Todd,46.066569,-94.900576
4534,Minnesota,Traverse,45.76984,-96.475049
4535,Minnesota,Wabasha,44.289693,-92.233341
4536,Minnesota,Wadena,46.586784,-94.988331
4537,Minnesota,Waseca,44.01846,-93.589844
4538,Minnesota,Washington,45.037929,-92.890117
4539,Minnesota,Watonwan,43.978366,-94.614128
4540,Minnesota,Wilkin,46.362335,-96.476657
4541,Minnesota,Winona,43.982268,-91.776708
4542,Minnesota,Wright,45.175091,-93.966397
4543,Minnesota,Yellow Medicine,44.715736,-95.862756
4544,Mississippi,Adams,31.486218,-91.351781
4545,Mississippi,Alcorn,34.886648,-88.581014
4546,Mississippi,Amite,31.203933,-90.795542
4547,Mississippi,Attala,33.09047,-89.588622
4548,Mississippi,Benton,34.810773,-89.200029
4549,Mississippi,Bolivar,33.799278,-90.884476
4550,Mississippi,Calhoun,33.936634,-89.337114
4551,Mississippi,Carroll,33.440795,-89.918887
4552,Mississippi,Chickasaw,33.921654,-88.945808
4553,Mississippi,Choctaw,33.345964,-89.251332
4554,Mississippi,Claiborne,31.97281,-90.915424
4555,Mississippi,Clarke,32.048448,-88.685964
4556,Mississippi,Clay,33.661734,-88.783326
4557,Mississippi,Coahoma,34.22867,-90.603165
4558,Mississippi,Copiah,31.866915,-90.448758
4559,Mississippi,Covington,31.633331,-89.548897
4560,Mississippi,DeSoto,34.874266,-89.99324
4561,Mississippi,Forrest,31.18858,-89.259447
4562,Mississippi,Franklin,31.477798,-90.895884
4563,Mississippi,George,30.855431,-88.642268
4564,Mississippi,Greene,31.212846,-88.634811
4565,Mississippi,Grenada,33.770031,-89.80274
4566,Mississippi,Hancock,30.391437,-89.47985
4567,Mississippi,Harrison,30.416536,-89.083376
4568,Mississippi,Hinds,32.267924,-90.4659
4569,Mississippi,Holmes,33.125942,-90.091197
4570,Mississippi,Humphreys,33.132978,-90.523911
4571,Mississippi,Issaquena,32.754977,-90.988552
4572,Mississippi,Itawamba,34.281075,-88.363127
4573,Mississippi,Jackson,30.458491,-88.619991
4574,Mississippi,Jasper,32.016989,-89.11943
4575,Mississippi,Jefferson,31.733633,-91.043878
4576,Mississippi,Jefferson Davis,31.564734,-89.826626
4577,Mississippi,Jones,31.621044,-89.167262
4578,Mississippi,Kemper,32.750136,-88.625631
4579,Mississippi,Lafayette,34.349298,-89.485903
4580,Mississippi,Lamar,31.197135,-89.514952
4581,Mississippi,Lauderdale,32.403998,-88.660449
4582,Mississippi,Lawrence,31.550009,-90.10753
4583,Mississippi,Leake,32.753268,-89.522568
4584,Mississippi,Lee,34.288965,-88.680887
4585,Mississippi,Leflore,33.54979,-90.294934
4586,Mississippi,Lincoln,31.535216,-90.453566
4587,Mississippi,Lowndes,33.471424,-88.439723
4588,Mississippi,Madison,32.63437,-90.03416
4589,Mississippi,Marion,31.230126,-89.821736
4590,Mississippi,Marshall,34.76619,-89.504231
4591,Mississippi,Monroe,33.89003,-88.485038
4592,Mississippi,Montgomery,33.500714,-89.639625
4593,Mississippi,Neshoba,32.752518,-89.119274
4594,Mississippi,Newton,32.40197,-89.118412
4595,Mississippi,Noxubee,33.10627,-88.565787
4596,Mississippi,Oktibbeha,33.422313,-88.876151
4597,Mississippi,Panola,34.365205,-89.963065
4598,Mississippi,Pearl River,30.773791,-89.586832
4599,Mississippi,Perry,31.169307,-88.988755
4600,Mississippi,Pike,31.177517,-90.397725
4601,Mississippi,Pontotoc,34.227081,-89.037239
4602,Mississippi,Prentiss,34.620866,-88.52224
4603,Mississippi,Quitman,34.25264,-90.290525
4604,Mississippi,Rankin,32.262057,-89.946552
4605,Mississippi,Scott,32.427127,-89.533209
4606,Mississippi,Sharkey,32.89249,-90.827388
4607,Mississippi,Simpson,31.902503,-89.917707
4608,Mississippi,Smith,32.019034,-89.494973
4609,Mississippi,Stone,30.790184,-89.112297
4610,Mississippi,Sunflower,33.605529,-90.59509
4611,Mississippi,Tallahatchie,33.955891,-90.172833
4612,Mississippi,Tate,34.649553,-89.943105
4613,Mississippi,Tippah,34.763618,-88.918819
4614,Mississippi,Tishomingo,34.737699,-88.236067
4615,Mississippi,Tunica,34.652201,-90.37177
4616,Mississippi,Union,34.489101,-89.0023
4617,Mississippi,Walthall,31.164492,-90.103431
4618,Mississippi,Warren,32.357005,-90.851791
4619,Mississippi,Washington,33.273131,-90.94443
4620,Mississippi,Wayne,31.64476,-88.682057
4621,Mississippi,Webster,33.612048,-89.283836
4622,Mississippi,Wilkinson,31.160249,-91.325567
4623,Mississippi,Winston,33.078724,-89.037391
4624,Mississippi,Yalobusha,34.030669,-89.703793
4625,Mississippi,Yazoo,32.765675,-90.387928
4626,Missouri,Adair,40.190666,-92.603592
4627,Missouri,Andrew,39.988863,-94.803551
4628,Missouri,Atchison,40.431846,-95.437555
4629,Missouri,Audrain,39.21448,-91.843415
4630,Missouri,Barry,36.699378,-93.834326
4631,Missouri,Barton,37.500799,-94.344089
4632,Missouri,Bates,38.257217,-94.339246
4633,Missouri,Benton,38.301036,-93.287942
4634,Missouri,Bollinger,37.318349,-90.024601
4635,Missouri,Boone,38.989657,-92.310779
4636,Missouri,Buchanan,39.66037,-94.808173
4637,Missouri,Butler,36.71518,-90.40313
4638,Missouri,Caldwell,39.658998,-93.979179
4639,Missouri,Callaway,38.835966,-91.924089
4640,Missouri,Camden,38.031995,-92.765138
4641,Missouri,Cape Girardeau,37.383882,-89.684908
4642,Missouri,Carroll,39.427375,-93.500227
4643,Missouri,Carter,36.944783,-90.945626
4644,Missouri,Cass,38.647159,-94.354242
4645,Missouri,Cedar,37.733655,-93.850014
4646,Missouri,Chariton,39.517969,-92.961621
4647,Missouri,Christian,36.969739,-93.187614
4648,Missouri,Clark,40.407275,-91.729472
4649,Missouri,Clay,39.315551,-94.421502
4650,Missouri,Clinton,39.608723,-94.395803
4651,Missouri,Cole,38.506847,-92.271404
4652,Missouri,Cooper,38.845386,-92.812323
4653,Missouri,Crawford,37.966561,-91.313933
4654,Missouri,Dade,37.43235,-93.854878
4655,Missouri,Dallas,37.683583,-93.033812
4656,Missouri,Daviess,39.962839,-93.970053
4657,Missouri,DeKalb,39.894665,-94.40719
4658,Missouri,Dent,37.60325,-91.495916
4659,Missouri,Douglas,36.946517,-92.515892
4660,Missouri,Dunklin,36.153025,-90.062254
4661,Missouri,Franklin,38.408313,-91.07341
4662,Missouri,Gasconade,38.441183,-91.50578
4663,Missouri,Gentry,40.209379,-94.40411
4664,Missouri,Greene,37.258196,-93.340641
4665,Missouri,Grundy,40.112541,-93.565054
4666,Missouri,Harrison,40.34562,-93.992582
4667,Missouri,Henry,38.386491,-93.792628
4668,Missouri,Hickory,37.9367,-93.322835
4669,Missouri,Holt,40.095724,-95.219072
4670,Missouri,Howard,39.143365,-92.695926
4671,Missouri,Howell,36.774369,-91.887368
4672,Missouri,Iron,37.62596,-90.699627
4673,Missouri,Jackson,39.007233,-94.342507
4674,Missouri,Jasper,37.200865,-94.338869
4675,Missouri,Jefferson,38.257414,-90.543138
4676,Missouri,Johnson,38.74588,-93.805999
4677,Missouri,Knox,40.136776,-92.146809
4678,Missouri,Laclede,37.65969,-92.594832
4679,Missouri,Lafayette,39.068705,-93.802639
4680,Missouri,Lawrence,37.106135,-93.833262
4681,Missouri,Lewis,40.084559,-91.728803
4682,Missouri,Lincoln,39.058568,-90.957771
4683,Missouri,Linn,39.86444,-93.108019
4684,Missouri,Livingston,39.778587,-93.548201
4685,Missouri,McDonald,36.630218,-94.343956
4686,Missouri,Macon,39.829795,-92.56434
4687,Missouri,Madison,37.473235,-90.345453
4688,Missouri,Maries,38.162615,-91.923601
4689,Missouri,Marion,39.807538,-91.635379
4690,Missouri,Mercer,40.421414,-93.567631
4691,Missouri,Miller,38.21672,-92.429871
4692,Missouri,Mississippi,36.826264,-89.295929
4693,Missouri,Moniteau,38.633037,-92.583642
4694,Missouri,Monroe,39.49827,-92.006458
4695,Missouri,Montgomery,38.935162,-91.465437
4696,Missouri,Morgan,38.420807,-92.874835
4697,Missouri,New Madrid,36.594261,-89.655949
4698,Missouri,Newton,36.908017,-94.334741
4699,Missouri,Nodaway,40.360484,-94.883281
4700,Missouri,Oregon,36.684867,-91.402902
4701,Missouri,Osage,38.464254,-91.859504
4702,Missouri,Ozark,36.649643,-92.45858
4703,Missouri,Pemiscot,36.209916,-89.785942
4704,Missouri,Perry,37.71113,-89.802125
4705,Missouri,Pettis,38.727367,-93.285207
4706,Missouri,Phelps,37.866326,-91.790349
4707,Missouri,Pike,39.344178,-91.171042
4708,Missouri,Platte,39.378696,-94.761472
4709,Missouri,Polk,37.616761,-93.400817
4710,Missouri,Pulaski,37.824835,-92.207022
4711,Missouri,Putnam,40.478606,-93.014531
4712,Missouri,Ralls,39.553455,-91.524787
4713,Missouri,Randolph,39.441601,-92.492725
4714,Missouri,Ray,39.308401,-93.995746
4715,Missouri,Reynolds,37.360857,-90.969516
4716,Missouri,Ripley,36.648902,-90.86706
4717,Missouri,St. Charles,38.781102,-90.674915
4718,Missouri,St. Clair,38.039069,-93.773077
4719,Missouri,Ste. Genevieve,37.89018,-90.18117
4720,Missouri,St. Francois,37.810707,-90.473868
4721,Missouri,St. Louis,38.640702,-90.445954
4722,Missouri,Saline,39.13584,-93.204164
4723,Missouri,Schuyler,40.469361,-92.519016
4724,Missouri,Scotland,40.447686,-92.142824
4725,Missouri,Scott,37.047793,-89.568098
4726,Missouri,Shannon,37.15198,-91.398364
4727,Missouri,Shelby,39.797531,-92.088719
4728,Missouri,Stoddard,36.855428,-89.941735
4729,Missouri,Stone,36.747857,-93.467782
4730,Missouri,Sullivan,40.209587,-93.109783
4731,Missouri,Taney,36.649827,-93.042819
4732,Missouri,Texas,37.314257,-91.964478
4733,Missouri,Vernon,37.850196,-94.341597
4734,Missouri,Warren,38.761902,-91.159307
4735,Missouri,Washington,37.942315,-90.897056
4736,Missouri,Wayne,37.113825,-90.460868
4737,Missouri,Webster,37.280804,-92.87608
4738,Missouri,Worth,40.480482,-94.419129
4739,Missouri,Wright,37.267636,-92.48001
4740,Missouri,St. Louis [9],38.635699,-90.244582
4741,Montana,Beaverhead,45.133863,-112.892869
4742,Montana,Big Horn,45.407869,-107.518163
4743,Montana,Blaine,48.428282,-108.967648
4744,Montana,Broadwater,46.334476,-111.496103
4745,Montana,Carbon,45.224475,-109.028551
4746,Montana,Carter,45.516825,-104.515324
4747,Montana,Cascade,47.316443,-111.350571
4748,Montana,Chouteau,47.886837,-110.436189
4749,Montana,Custer,46.261481,-105.550508
4750,Montana,Daniels,48.794429,-105.541739
4751,Montana,Dawson,47.272425,-104.901027
4752,Montana,Deer Lodge,46.099059,-113.139108
4753,Montana,Fallon,46.318184,-104.405718
4754,Montana,Fergus,47.222997,-109.22328
4755,Montana,Flathead,48.314696,-114.054319
4756,Montana,Gallatin,45.535559,-111.173443
4757,Montana,Garfield,47.281174,-106.982212
4758,Montana,Glacier,48.705671,-112.990502
4759,Montana,Golden Valley,46.380624,-109.174586
4760,Montana,Granite,46.395358,-113.425683
4761,Montana,Hill,48.628331,-110.106372
4762,Montana,Jefferson,46.126557,-112.056771
4763,Montana,Judith Basin,47.032558,-110.30532
4764,Montana,Lake,47.642901,-114.083687
4765,Montana,Lewis and Clark,47.122133,-112.382954
4766,Montana,Liberty,48.559654,-111.036924
4767,Montana,Lincoln,48.542232,-115.404343
4768,Montana,McCone,47.629628,-105.757222
4769,Montana,Madison,45.319288,-111.917328
4770,Montana,Meagher,46.585706,-110.921781
4771,Montana,Mineral,47.155213,-115.06455
4772,Montana,Missoula,47.027263,-113.892681
4773,Montana,Musselshell,46.505665,-108.436982
4774,Montana,Park,45.421905,-110.532798
4775,Montana,Petroleum,47.141917,-108.226575
4776,Montana,Phillips,48.250155,-107.928833
4777,Montana,Pondera,48.230312,-112.219928
4778,Montana,Powder River,45.40889,-105.555259
4779,Montana,Powell,46.844225,-112.9311
4780,Montana,Prairie,46.852434,-105.375808
4781,Montana,Ravalli,46.079298,-114.119065
4782,Montana,Richland,47.785513,-104.563387
4783,Montana,Roosevelt,48.282747,-104.99517
4784,Montana,Rosebud,46.161734,-106.701953
4785,Montana,Sanders,47.756469,-115.180225
4786,Montana,Sheridan,48.705523,-104.533913
4787,Montana,Silver Bow,45.895959,-112.660222
4788,Montana,Stillwater,45.663496,-109.391752
4789,Montana,Sweet Grass,45.81306,-109.941312
4790,Montana,Teton,47.819035,-112.281725
4791,Montana,Toole,48.645052,-111.733493
4792,Montana,Treasure,46.209636,-107.280494
4793,Montana,Valley,48.365713,-106.687883
4794,Montana,Wheatland,46.497047,-109.857147
4795,Montana,Wibaux,46.962866,-104.274466
4796,Montana,Yellowstone,45.936987,-108.276656
4797,Nebraska,Adams,40.520632,-98.500044
4798,Nebraska,Antelope,42.183225,-98.058037
4799,Nebraska,Arthur,41.570856,-101.697045
4800,Nebraska,Banner,41.53975,-103.726263
4801,Nebraska,Blaine,41.92523,-99.990771
4802,Nebraska,Boone,41.7054,-98.066794
4803,Nebraska,Box Butte,42.215665,-103.087821
4804,Nebraska,Boyd,42.894448,-98.773022
4805,Nebraska,Brown,42.34939,-99.923176
4806,Nebraska,Buffalo,40.855226,-99.074983
4807,Nebraska,Burt,41.854179,-96.337746
4808,Nebraska,Butler,41.226072,-97.13204
4809,Nebraska,Cass,40.909878,-96.140609
4810,Nebraska,Cedar,42.604511,-97.256824
4811,Nebraska,Chase,40.53039,-101.694192
4812,Nebraska,Cherry,42.566985,-101.072622
4813,Nebraska,Cheyenne,41.214236,-103.011929
4814,Nebraska,Clay,40.523669,-98.05105
4815,Nebraska,Colfax,41.574675,-97.089455
4816,Nebraska,Cuming,41.915865,-96.788517
4817,Nebraska,Custer,41.393893,-99.726866
4818,Nebraska,Dakota,42.390456,-96.562549
4819,Nebraska,Dawes,42.711214,-103.134872
4820,Nebraska,Dawson,40.867378,-99.815154
4821,Nebraska,Deuel,41.112988,-102.332604
4822,Nebraska,Dixon,42.48528,-96.855862
4823,Nebraska,Dodge,41.577008,-96.645853
4824,Nebraska,Douglas,41.297091,-96.154066
4825,Nebraska,Dundy,40.180165,-101.681133
4826,Nebraska,Fillmore,40.52504,-97.596705
4827,Nebraska,Franklin,40.183203,-98.96208
4828,Nebraska,Frontier,40.530947,-100.406683
4829,Nebraska,Furnas,40.191991,-99.909661
4830,Nebraska,Gage,40.255234,-96.683453
4831,Nebraska,Garden,41.659381,-102.328229
4832,Nebraska,Garfield,41.905572,-98.922998
4833,Nebraska,Gosper,40.509838,-99.824078
4834,Nebraska,Grant,41.915867,-101.756875
4835,Nebraska,Greeley,41.5676,-98.530566
4836,Nebraska,Hall,40.866023,-98.498004
4837,Nebraska,Hamilton,40.877145,-98.021943
4838,Nebraska,Harlan,40.178766,-99.403418
4839,Nebraska,Hayes,40.535786,-101.05558
4840,Nebraska,Hitchcock,40.176896,-101.044217
4841,Nebraska,Holt,42.459287,-98.784766
4842,Nebraska,Hooker,41.9187,-101.11681
4843,Nebraska,Howard,41.219403,-98.513303
4844,Nebraska,Jefferson,40.175736,-97.143103
4845,Nebraska,Johnson,40.395457,-96.268562
4846,Nebraska,Kearney,40.506269,-98.948461
4847,Nebraska,Keith,41.194404,-101.644474
4848,Nebraska,Keya Paha,42.87548,-99.718351
4849,Nebraska,Kimball,41.199155,-103.711105
4850,Nebraska,Knox,42.634405,-97.891349
4851,Nebraska,Lancaster,40.783547,-96.688658
4852,Nebraska,Lincoln,41.050322,-100.744481
4853,Nebraska,Logan,41.542156,-100.443665
4854,Nebraska,Loup,41.897714,-99.509764
4855,Nebraska,McPherson,41.596473,-101.060237
4856,Nebraska,Madison,41.909929,-97.606856
4857,Nebraska,Merrick,41.169801,-98.031051
4858,Nebraska,Morrill,41.732205,-102.990599
4859,Nebraska,Nance,41.402386,-97.991408
4860,Nebraska,Nemaha,40.387448,-95.850954
4861,Nebraska,Nuckolls,40.176492,-98.046842
4862,Nebraska,Otoe,40.637992,-96.131027
4863,Nebraska,Pawnee,40.13785,-96.245225
4864,Nebraska,Perkins,40.856065,-101.636443
4865,Nebraska,Phelps,40.516365,-99.406557
4866,Nebraska,Pierce,42.271413,-97.610992
4867,Nebraska,Platte,41.576866,-97.513467
4868,Nebraska,Polk,41.187925,-97.570663
4869,Nebraska,Red Willow,40.16942,-100.468576
4870,Nebraska,Richardson,40.123743,-95.718603
4871,Nebraska,Rock,42.413325,-99.45853
4872,Nebraska,Saline,40.516802,-97.131755
4873,Nebraska,Sarpy,41.115064,-96.109125
4874,Nebraska,Saunders,41.223152,-96.640923
4875,Nebraska,Scotts Bluff,41.851589,-103.70586
4876,Nebraska,Seward,40.871944,-97.140383
4877,Nebraska,Sheridan,42.507074,-102.389698
4878,Nebraska,Sherman,41.218743,-98.972849
4879,Nebraska,Sioux,42.483806,-103.742605
4880,Nebraska,Stanton,41.904793,-97.174724
4881,Nebraska,Thayer,40.173845,-97.596263
4882,Nebraska,Thomas,41.84862,-100.506911
4883,Nebraska,Thurston,42.154061,-96.533943
4884,Nebraska,Valley,41.564094,-98.983484
4885,Nebraska,Washington,41.533979,-96.224574
4886,Nebraska,Wayne,42.210746,-97.126243
4887,Nebraska,Webster,40.180646,-98.49859
4888,Nebraska,Wheeler,41.937859,-98.522289
4889,Nebraska,York,40.873056,-97.596742
4890,Nevada,Churchill,39.525701,-118.270419
4891,Nevada,Clark,36.214236,-115.013819
4892,Nevada,Douglas,38.905129,-119.609019
4893,Nevada,Elko,41.141133,-115.351424
4894,Nevada,Esmeralda,37.778966,-117.632382
4895,Nevada,Eureka,39.977788,-116.272208
4896,Nevada,Humboldt,41.407914,-118.127592
4897,Nevada,Lander,39.900211,-117.04724
4898,Nevada,Lincoln,37.634605,-114.863037
4899,Nevada,Lyon,39.022214,-119.197417
4900,Nevada,Mineral,38.516647,-118.416279
4901,Nevada,Nye,37.966379,-116.459047
4902,Nevada,Pershing,40.439639,-118.409477
4903,Nevada,Storey,39.438385,-119.524646
4904,Nevada,Washoe,40.703311,-119.710315
4905,Nevada,White Pine,39.417804,-114.900945
4906,Nevada,Carson City [9],39.153447,-119.743442
4907,New Hampshire,Belknap,43.519109,-71.425366
4908,New Hampshire,Carroll,43.867567,-71.201665
4909,New Hampshire,Cheshire,42.925455,-72.248217
4910,New Hampshire,Coos,44.652419,-71.289383
4911,New Hampshire,Grafton,43.926488,-71.842264
4912,New Hampshire,Hillsborough,42.911643,-71.723101
4913,New Hampshire,Merrimack,43.299485,-71.68013
4914,New Hampshire,Rockingham,42.98936,-71.099437
4915,New Hampshire,Strafford,43.293177,-71.035927
4916,New Hampshire,Sullivan,43.361188,-72.222084
4917,New Jersey,Atlantic,39.469354,-74.633758
4918,New Jersey,Bergen,40.95909,-74.074522
4919,New Jersey,Burlington,39.875786,-74.663006
4920,New Jersey,Camden,39.802352,-74.961251
4921,New Jersey,Cape May,39.086143,-74.847716
4922,New Jersey,Cumberland,39.328387,-75.121644
4923,New Jersey,Essex,40.787217,-74.246136
4924,New Jersey,Gloucester,39.721019,-75.143708
4925,New Jersey,Hudson,40.731384,-74.078627
4926,New Jersey,Hunterdon,40.565283,-74.91197
4927,New Jersey,Mercer,40.282503,-74.703724
4928,New Jersey,Middlesex,40.439593,-74.407585
4929,New Jersey,Monmouth,40.287056,-74.152446
4930,New Jersey,Morris,40.858581,-74.547427
4931,New Jersey,Ocean,39.86585,-74.263027
4932,New Jersey,Passaic,41.033763,-74.300308
4933,New Jersey,Salem,39.573828,-75.357356
4934,New Jersey,Somerset,40.565522,-74.61993
4935,New Jersey,Sussex,41.137424,-74.691855
4936,New Jersey,Union,40.659871,-74.308696
4937,New Jersey,Warren,40.853524,-75.009542
4938,New Mexico,Bernalillo,35.054002,-106.669065
4939,New Mexico,Catron,33.901814,-108.392097
4940,New Mexico,Chaves,33.361605,-104.469837
4941,New Mexico,Cibola,34.93205,-108.000255
4942,New Mexico,Colfax,36.612963,-104.640126
4943,New Mexico,Curry,34.572984,-103.346055
4944,New Mexico,De Baca,34.351429,-104.401527
4945,New Mexico,Dona Ana,32.350912,-106.832182
4946,New Mexico,Eddy,32.457858,-104.306471
4947,New Mexico,Grant,32.732087,-108.381504
4948,New Mexico,Guadalupe,34.869782,-104.784968
4949,New Mexico,Harding,35.863152,-103.829931
4950,New Mexico,Hidalgo,31.899658,-108.745729
4951,New Mexico,Lea,32.795687,-103.413271
4952,New Mexico,Lincoln,33.740941,-105.449083
4953,New Mexico,Los Alamos,35.870047,-106.307968
4954,New Mexico,Luna,32.184482,-107.746639
4955,New Mexico,McKinley,35.573732,-108.255307
4956,New Mexico,Mora,35.982841,-104.921898
4957,New Mexico,Otero,32.588776,-105.781079
4958,New Mexico,Quay,35.107018,-103.548071
4959,New Mexico,Rio Arriba,36.509669,-106.693983
4960,New Mexico,Roosevelt,34.021457,-103.482725
4961,New Mexico,Sandoval,35.685073,-106.882618
4962,New Mexico,San Juan,36.511625,-108.324578
4963,New Mexico,San Miguel,35.476876,-104.803515
4964,New Mexico,Santa Fe,35.513722,-105.966441
4965,New Mexico,Sierra,33.119479,-107.188161
4966,New Mexico,Socorro,33.991614,-106.939003
4967,New Mexico,Taos,36.576529,-105.637987
4968,New Mexico,Torrance,34.634644,-105.846836
4969,New Mexico,Union,36.488085,-103.475723
4970,New Mexico,Valencia,34.71684,-106.806582
4971,New York,Albany,42.588271,-73.974014
4972,New York,Allegany,42.247894,-78.026176
4973,New York,Bronx [10],40.848711,-73.852939
4974,New York,Broome,42.161977,-75.830291
4975,New York,Cattaraugus,42.244853,-78.681006
4976,New York,Cayuga,43.008546,-76.574587
4977,New York,Chautauqua,42.304216,-79.407595
4978,New York,Chemung,42.155281,-76.747179
4979,New York,Chenango,42.489732,-75.604905
4980,New York,Clinton,44.75271,-73.705648
4981,New York,Columbia,42.247729,-73.626805
4982,New York,Cortland,42.593824,-76.076265
4983,New York,Delaware,42.193987,-74.966728
4984,New York,Dutchess,41.755009,-73.739951
4985,New York,Erie,42.752759,-78.778192
4986,New York,Essex,44.108971,-73.777573
4987,New York,Franklin,44.594374,-74.31067
4988,New York,Fulton,43.115609,-74.423678
4989,New York,Genesee,43.00091,-78.192778
4990,New York,Greene,42.286951,-74.149495
4991,New York,Hamilton,43.657879,-74.502456
4992,New York,Herkimer,43.461635,-74.894694
4993,New York,Jefferson,43.995371,-76.053522
4994,New York,Kings [10],40.635133,-73.950777
4995,New York,Lewis,43.786397,-75.442617
4996,New York,Livingston,42.727485,-77.76978
4997,New York,Madison,42.910026,-75.663575
4998,New York,Monroe,43.464475,-77.664656
4999,New York,Montgomery,42.900891,-74.435358
5000,New York,Nassau,40.729687,-73.589384
5001,New York,New York [10],40.776557,-73.970174
5002,New York,Niagara,43.456731,-78.792143
5003,New York,Oneida,43.242727,-75.434282
5004,New York,Onondaga,43.00653,-76.196117
5005,New York,Ontario,42.856695,-77.303277
5006,New York,Orange,41.40241,-74.306252
5007,New York,Orleans,43.502287,-78.229726
5008,New York,Oswego,43.461443,-76.209258
5009,New York,Otsego,42.629776,-75.028841
5010,New York,Putnam,41.427904,-73.743882
5011,New York,Queens [10],40.658557,-73.837929
5012,New York,Rensselaer,42.710421,-73.513845
5013,New York,Richmond [10],40.563855,-74.137063
5014,New York,Rockland,41.154785,-74.024772
5015,New York,St. Lawrence,44.488113,-75.074311
5016,New York,Saratoga,43.106135,-73.855387
5017,New York,Schenectady,42.817542,-74.043583
5018,New York,Schoharie,42.591294,-74.438172
5019,New York,Schuyler,42.419776,-76.938604
5020,New York,Seneca,42.782294,-76.827088
5021,New York,Steuben,42.266725,-77.385525
5022,New York,Suffolk,40.943554,-72.692218
5023,New York,Sullivan,41.720176,-74.76468
5024,New York,Tioga,42.178057,-76.29745
5025,New York,Tompkins,42.453281,-76.473712
5026,New York,Ulster,41.947232,-74.265447
5027,New York,Warren,43.555105,-73.838139
5028,New York,Washington,43.312377,-73.439428
5029,New York,Wayne,43.458758,-77.063164
5030,New York,Westchester,41.15277,-73.745912
5031,New York,Wyoming,42.701363,-78.228567
5032,New York,Yates,42.638237,-77.104324
5033,North Carolina,Alamance,36.041974,-79.399935
5034,North Carolina,Alexander,35.920951,-81.177467
5035,North Carolina,Alleghany,36.489356,-81.132299
5036,North Carolina,Anson,34.974996,-80.109959
5037,North Carolina,Ashe,36.436305,-81.49877
5038,North Carolina,Avery,36.072894,-81.920363
5039,North Carolina,Beaufort,35.482313,-76.842014
5040,North Carolina,Bertie,36.06133,-76.962367
5041,North Carolina,Bladen,34.591949,-78.539513
5042,North Carolina,Brunswick,34.038708,-78.227688
5043,North Carolina,Buncombe,35.609371,-82.530426
5044,North Carolina,Burke,35.746182,-81.70618
5045,North Carolina,Cabarrus,35.387845,-80.552868
5046,North Carolina,Caldwell,35.957857,-81.530076
5047,North Carolina,Camden,36.342344,-76.162488
5048,North Carolina,Carteret,34.858313,-76.526967
5049,North Carolina,Caswell,36.393097,-79.332546
5050,North Carolina,Catawba,35.663182,-81.214151
5051,North Carolina,Chatham,35.704994,-79.251454
5052,North Carolina,Cherokee,35.136233,-84.061308
5053,North Carolina,Chowan,36.127288,-76.60207
5054,North Carolina,Clay,35.052997,-83.752264
5055,North Carolina,Cleveland,35.33463,-81.557115
5056,North Carolina,Columbus,34.260471,-78.636378
5057,North Carolina,Craven,35.118179,-77.082541
5058,North Carolina,Cumberland,35.050192,-78.828719
5059,North Carolina,Currituck,36.372174,-75.941224
5060,North Carolina,Dare,35.606269,-75.767536
5061,North Carolina,Davidson,35.795123,-80.206525
5062,North Carolina,Davie,35.929356,-80.542542
5063,North Carolina,Duplin,34.934403,-77.933543
5064,North Carolina,Durham,36.036589,-78.877919
5065,North Carolina,Edgecombe,35.917055,-77.602655
5066,North Carolina,Forsyth,36.131667,-80.257289
5067,North Carolina,Franklin,36.088241,-78.28309
5068,North Carolina,Gaston,35.293344,-81.177256
5069,North Carolina,Gates,36.442135,-76.702355
5070,North Carolina,Graham,35.348111,-83.830909
5071,North Carolina,Granville,36.299884,-78.657634
5072,North Carolina,Greene,35.481933,-77.681667
5073,North Carolina,Guilford,36.079065,-79.788665
5074,North Carolina,Halifax,36.251438,-77.644842
5075,North Carolina,Harnett,35.368635,-78.87161
5076,North Carolina,Haywood,35.557097,-82.972807
5077,North Carolina,Henderson,35.336424,-82.479634
5078,North Carolina,Hertford,36.363517,-76.981616
5079,North Carolina,Hoke,35.017233,-79.241964
5080,North Carolina,Hyde,35.408157,-76.153687
5081,North Carolina,Iredell,35.806356,-80.874545
5082,North Carolina,Jackson,35.286463,-83.130641
5083,North Carolina,Johnston,35.513405,-78.367267
5084,North Carolina,Jones,35.03216,-77.356443
5085,North Carolina,Lee,35.476075,-79.17222
5086,North Carolina,Lenoir,35.238062,-77.639023
5087,North Carolina,Lincoln,35.487825,-81.225176
5088,North Carolina,McDowell,35.682232,-82.048029
5089,North Carolina,Macon,35.152959,-83.421901
5090,North Carolina,Madison,35.86408,-82.712731
5091,North Carolina,Martin,35.841059,-77.112867
5092,North Carolina,Mecklenburg,35.246862,-80.833832
5093,North Carolina,Mitchell,36.013102,-82.163554
5094,North Carolina,Montgomery,35.338071,-79.904196
5095,North Carolina,Moore,35.310163,-79.480664
